TOWNID,oldpeopletotal
"('10802', '63000050')",0
"('10802', '63000060')",0
"('10802', '63000070')",0
"('10802', '63000080')",0
"('10802', '63000090')",0
"('10802', '63000100')",0
"('10802', '63000110')",0
"('10802', '63000120')",0
"('10802', '68000010')",0
"('10802', '68000020')",0
"('10802', '68000030')",0
"('10802', '68000040')",0
"('10802', '68000050')",0
"('10802', '68000060')",0
"('10802', '68000070')",0
"('10802', '68000080')",0
"('10802', '68000090')",0
"('10802', '68000100')",0
"('10802', '68000110')",0
"('10802', '68000120')",0
"('10802', '68000130')",0
"('10802', '66000010')",0
"('10802', '66000020')",0
"('10802', '66000030')",0
"('10802', '66000040')",0
"('10802', '66000050')",0
"('10802', '66000060')",0
"('10802', '66000070')",0
"('10802', '66000080')",0
"('10802', '66000090')",0
"('10802', '66000100')",0
"('10802', '66000110')",0
"('10802', '66000120')",0
"('10802', '66000130')",0
"('10802', '66000140')",0
"('10802', '66000150')",0
"('10802', '66000160')",0
"('10802', '66000170')",0
"('10802', '66000180')",0
"('10802', '66000190')",0
"('10802', '66000200')",0
"('10802', '66000210')",0
"('10802', '66000220')",0
"('10802', '66000230')",0
"('10802', '66000240')",0
"('10802', '66000250')",0
"('10802', '66000260')",0
"('10802', '66000270')",0
"('10802', '66000280')",0
"('10802', '66000290')",0
"('10802', '67000010')",0
"('10802', '67000020')",0
"('10802', '67000030')",0
"('10802', '67000040')",0
"('10802', '67000050')",0
"('10802', '67000060')",0
"('10802', '67000070')",0
"('10802', '67000080')",0
"('10802', '67000090')",0
"('10802', '67000100')",0
"('10802', '67000110')",0
"('10802', '67000120')",0
"('10802', '67000130')",0
"('10802', '67000140')",0
"('10802', '67000150')",0
"('10802', '67000160')",0
"('10802', '67000170')",0
"('10802', '67000180')",0
"('10802', '67000190')",0
"('10802', '67000200')",0
"('10802', '67000210')",0
"('10802', '67000220')",0
"('10802', '67000230')",0
"('10802', '67000240')",0
"('10802', '67000250')",0
"('10802', '67000260')",0
"('10802', '67000270')",0
"('10802', '67000280')",0
"('10802', '67000290')",0
"('10802', '67000300')",0
"('10802', '67000310')",0
"('10802', '67000320')",0
"('10802', '67000330')",0
"('10802', '67000340')",0
"('10802', '67000350')",0
"('10802', '67000360')",0
"('10802', '67000370')",0
"('10802', '64000010')",0
"('10802', '64000020')",0
"('10802', '64000030')",0
"('10802', '64000040')",0
"('10802', '64000051')",0
"('10802', '64000052')",0
"('10802', '64000060')",0
"('10802', '64000070')",0
"('10802', '64000080')",0
"('10802', '64000090')",0
"('10802', '64000100')",0
"('10802', '64000110')",0
"('10802', '64000121')",0
"('10802', '64000122')",0
"('10802', '64000130')",0
"('10802', '64000140')",0
"('10802', '64000150')",0
"('10802', '64000160')",0
"('10802', '64000170')",0
"('10802', '64000180')",0
"('10802', '64000190')",0
"('10802', '64000200')",0
"('10802', '64000210')",0
"('10802', '64000220')",0
"('10802', '64000230')",0
"('10802', '64000240')",0
"('10802', '64000250')",0
"('10802', '64000260')",0
"('10802', '64000270')",0
"('10802', '64000280')",0
"('10802', '64000290')",0
"('10802', '64000300')",0
"('10802', '64000310')",0
"('10802', '64000320')",0
"('10802', '64000330')",0
"('10802', '64000340')",0
"('10802', '64000350')",0
"('10802', '64000360')",0
"('10802', '64000370')",0
"('10802', '64000380')",0
"('10802', '10002010')",0
"('10802', '10002020')",0
"('10802', '10002030')",0
"('10802', '10002040')",0
"('10802', '10002050')",0
"('10802', '10002060')",0
"('10802', '10002070')",0
"('10802', '10002080')",0
"('10802', '10002090')",0
"('10802', '10002100')",0
"('10802', '10002110')",0
"('10802', '10002120')",0
"('10802', '10004010')",0
"('10802', '10004040')",0
"('10802', '10004030')",0
"('10802', '10004020')",0
"('10802', '10004050')",0
"('10802', '10004080')",0
"('10802', '10004060')",0
"('10802', '10004070')",0
"('10802', '10004100')",0
"('10802', '10004090')",0
"('10802', '10004110')",0
"('10802', '10004120')",0
"('10802', '10004130')",0
"('10802', '10005010')",0
"('10802', '10005050')",0
"('10802', '10005020')",0
"('10802', '10005030')",0
"('10802', '10005040')",0
"('10802', '10005060')",0
"('10802', '10005070')",0
"('10802', '10005080')",0
"('10802', '10005090')",0
"('10802', '10005100')",0
"('10802', '10005110')",0
"('10802', '10005120')",0
"('10802', '10005130')",0
"('10802', '10005140')",0
"('10802', '10005150')",0
"('10802', '10005160')",0
"('10802', '10005170')",0
"('10802', '10005180')",0
"('10802', '10007010')",0
"('10802', '10007100')",0
"('10802', '10007020')",0
"('10802', '10007030')",0
"('10802', '10007190')",0
"('10802', '10007110')",0
"('10802', '10007120')",0
"('10802', '10007200')",0
"('10802', '10007040')",0
"('10802', '10007050')",0
"('10802', '10007060')",0
"('10802', '10007070')",0
"('10802', '10007080')",0
"('10802', '10007090')",0
"('10802', '10007130')",0
"('10802', '10007140')",0
"('10802', '10007150')",0
"('10802', '10007160')",0
"('10802', '10007170')",0
"('10802', '10007180')",0
"('10802', '10007210')",0
"('10802', '10007220')",0
"('10802', '10007230')",0
"('10802', '10007240')",0
"('10802', '10007250')",0
"('10802', '10007260')",0
"('10802', '10008010')",0
"('10802', '10008020')",0
"('10802', '10008030')",0
"('10802', '10008040')",0
"('10802', '10008050')",0
"('10802', '10008060')",0
"('10802', '10008070')",0
"('10802', '10008080')",0
"('10802', '10008090')",0
"('10802', '10008100')",0
"('10802', '10008110')",0
"('10802', '10008120')",0
"('10802', '10008130')",0
"('10802', '10009010')",0
"('10802', '10009020')",0
"('10802', '10009030')",0
"('10802', '10009040')",0
"('10802', '10009050')",0
"('10802', '10009060')",0
"('10802', '10009070')",0
"('10802', '10009080')",0
"('10802', '10009090')",0
"('10802', '10009100')",0
"('10802', '10009110')",0
"('10802', '10009120')",0
"('10802', '10009130')",0
"('10802', '10009140')",0
"('10802', '10009150')",0
"('10802', '10009160')",0
"('10802', '10009170')",0
"('10802', '10009180')",0
"('10802', '10009190')",0
"('10802', '10009200')",0
"('10802', '10010010')",0
"('10802', '10010020')",0
"('10802', '10010030')",0
"('10802', '10010040')",0
"('10802', '10010050')",0
"('10802', '10010060')",0
"('10802', '10010070')",0
"('10802', '10010080')",0
"('10802', '10010090')",0
"('10802', '10010100')",0
"('10802', '10010110')",0
"('10802', '10010120')",0
"('10802', '10010130')",0
"('10802', '10010140')",0
"('10802', '10010150')",0
"('10802', '10010160')",0
"('10802', '10010170')",0
"('10802', '10010180')",0
"('10802', '10013010')",0
"('10802', '10013020')",0
"('10802', '10013030')",0
"('10802', '10013040')",0
"('10802', '10013050')",0
"('10802', '10013060')",0
"('10802', '10013070')",0
"('10802', '10013080')",0
"('10802', '10013090')",0
"('10802', '10013100')",0
"('10802', '10013110')",0
"('10802', '10013120')",0
"('10802', '10013130')",0
"('10802', '10013140')",0
"('10802', '10013150')",0
"('10802', '10013160')",0
"('10802', '10013170')",0
"('10802', '10013180')",0
"('10802', '10013190')",0
"('10802', '10013200')",0
"('10802', '10013210')",0
"('10802', '10013220')",0
"('10802', '10013230')",0
"('10802', '10013240')",0
"('10802', '10013250')",0
"('10802', '10013260')",0
"('10802', '10013270')",0
"('10802', '10013280')",0
"('10802', '10013290')",0
"('10802', '10013300')",0
"('10802', '10013310')",0
"('10802', '10013320')",0
"('10802', '10013330')",0
"('10802', '10014010')",0
"('10802', '10014020')",0
"('10802', '10014030')",0
"('10802', '10014040')",0
"('10802', '10014100')",0
"('10802', '10014090')",0
"('10802', '10014070')",0
"('10802', '10014080')",0
"('10802', '10014050')",0
"('10802', '10014060')",0
"('10802', '10014110')",0
"('10802', '10014130')",0
"('10802', '10014120')",0
"('10802', '10014150')",0
"('10802', '10014140')",0
"('10802', '10014160')",0
"('10802', '10015010')",0
"('10802', '10015020')",0
"('10802', '10015030')",0
"('10802', '10015040')",0
"('10802', '10015050')",0
"('10802', '10015060')",0
"('10802', '10015070')",0
"('10802', '10015080')",0
"('10802', '10015090')",0
"('10802', '10015100')",0
"('10802', '10015110')",0
"('10802', '10015120')",0
"('10802', '10015130')",0
"('10802', '10016010')",0
"('10802', '10016020')",0
"('10802', '10016030')",0
"('10802', '10016040')",0
"('10802', '10016050')",0
"('10802', '10016060')",0
"('10802', '10017010')",0
"('10802', '10017020')",0
"('10802', '10017030')",0
"('10802', '10017040')",0
"('10802', '10017050')",0
"('10802', '10017060')",0
"('10802', '10017070')",0
"('10802', '10018010')",0
"('10802', '10018020')",0
"('10802', '10018030')",0
"('10802', '10020010')",0
"('10802', '10020020')",0
"('10802', '09020010')",0
"('10802', '09020030')",0
"('10802', '09020020')",0
"('10802', '09020040')",0
"('10802', '09020050')",0
"('10802', '09020060')",0
"('10802', '09007010')",0
"('10802', '09007020')",0
"('10802', '09007030')",0
"('10802', '09007040')",0
"('10803', '65000010')",0
"('10803', '65000020')",0
"('10803', '65000030')",0
"('10803', '65000040')",0
"('10803', '65000050')",0
"('10803', '65000060')",0
"('10803', '65000070')",0
"('10803', '65000080')",0
"('10803', '65000090')",0
"('10803', '65000100')",0
"('10803', '65000110')",0
"('10803', '65000120')",0
"('10803', '65000130')",0
"('10803', '65000140')",0
"('10803', '65000150')",0
"('10803', '65000160')",0
"('10803', '65000170')",0
"('10803', '65000180')",0
"('10803', '65000190')",0
"('10803', '65000200')",0
"('10803', '65000210')",0
"('10803', '65000220')",0
"('10803', '65000230')",0
"('10803', '65000240')",0
"('10803', '65000250')",0
"('10803', '65000260')",0
"('10803', '65000270')",0
"('10803', '65000280')",0
"('10803', '65000290')",0
"('10803', '63000010')",0
"('10803', '63000020')",0
"('10803', '63000030')",0
"('10803', '63000040')",0
"('10803', '63000050')",0
"('10803', '63000060')",0
"('10803', '63000070')",0
"('10803', '63000080')",0
"('10803', '63000090')",0
"('10803', '63000100')",0
"('10803', '63000110')",0
"('10803', '63000120')",0
"('10803', '68000010')",0
"('10803', '68000020')",0
"('10803', '68000030')",0
"('10803', '68000040')",0
"('10803', '68000050')",0
"('10803', '68000060')",0
"('10803', '68000070')",0
"('10803', '68000080')",0
"('10803', '68000090')",0
"('10803', '68000100')",0
"('10803', '68000110')",0
"('10803', '68000120')",0
"('10803', '68000130')",0
"('10803', '66000010')",0
"('10803', '66000020')",0
"('10803', '66000030')",0
"('10803', '66000040')",0
"('10803', '66000050')",0
"('10803', '66000060')",0
"('10803', '66000070')",0
"('10803', '66000080')",0
"('10803', '66000090')",0
"('10803', '66000100')",0
"('10803', '66000110')",0
"('10803', '66000120')",0
"('10803', '66000130')",0
"('10803', '66000140')",0
"('10803', '66000150')",0
"('10803', '66000160')",0
"('10803', '66000170')",0
"('10803', '66000180')",0
"('10803', '66000190')",0
"('10803', '66000200')",0
"('10803', '66000210')",0
"('10803', '66000220')",0
"('10803', '66000230')",0
"('10803', '66000240')",0
"('10803', '66000250')",0
"('10803', '66000260')",0
"('10803', '66000270')",0
"('10803', '66000280')",0
"('10803', '66000290')",0
"('10803', '67000010')",0
"('10803', '67000020')",0
"('10803', '67000030')",0
"('10803', '67000040')",0
"('10803', '67000050')",0
"('10803', '67000060')",0
"('10803', '67000070')",0
"('10803', '67000080')",0
"('10803', '67000090')",0
"('10803', '67000100')",0
"('10803', '67000110')",0
"('10803', '67000120')",0
"('10803', '67000130')",0
"('10803', '67000140')",0
"('10803', '67000150')",0
"('10803', '67000160')",0
"('10803', '67000170')",0
"('10803', '67000180')",0
"('10803', '67000190')",0
"('10803', '67000200')",0
"('10803', '67000210')",0
"('10803', '67000220')",0
"('10803', '67000230')",0
"('10803', '67000240')",0
"('10803', '67000250')",0
"('10803', '67000260')",0
"('10803', '67000270')",0
"('10803', '67000280')",0
"('10803', '67000290')",0
"('10803', '67000300')",0
"('10803', '67000310')",0
"('10803', '67000320')",0
"('10803', '67000330')",0
"('10803', '67000340')",0
"('10803', '67000350')",0
"('10803', '67000360')",0
"('10803', '67000370')",0
"('10803', '64000010')",0
"('10803', '64000020')",0
"('10803', '64000030')",0
"('10803', '64000040')",0
"('10803', '64000051')",0
"('10803', '64000052')",0
"('10803', '64000060')",0
"('10803', '64000070')",0
"('10803', '64000080')",0
"('10803', '64000090')",0
"('10803', '64000100')",0
"('10803', '64000110')",0
"('10803', '64000121')",0
"('10803', '64000122')",0
"('10803', '64000130')",0
"('10803', '64000140')",0
"('10803', '64000150')",0
"('10803', '64000160')",0
"('10803', '64000170')",0
"('10803', '64000180')",0
"('10803', '64000190')",0
"('10803', '64000200')",0
"('10803', '64000210')",0
"('10803', '64000220')",0
"('10803', '64000230')",0
"('10803', '64000240')",0
"('10803', '64000250')",0
"('10803', '64000260')",0
"('10803', '64000270')",0
"('10803', '64000280')",0
"('10803', '64000290')",0
"('10803', '64000300')",0
"('10803', '64000310')",0
"('10803', '64000320')",0
"('10803', '64000330')",0
"('10803', '64000340')",0
"('10803', '64000350')",0
"('10803', '64000360')",0
"('10803', '64000370')",0
"('10803', '64000380')",0
"('10803', '10002010')",0
"('10803', '10002020')",0
"('10803', '10002030')",0
"('10803', '10002040')",0
"('10803', '10002050')",0
"('10803', '10002060')",0
"('10803', '10002070')",0
"('10803', '10002080')",0
"('10803', '10002090')",0
"('10803', '10002100')",0
"('10803', '10002110')",0
"('10803', '10002120')",0
"('10803', '10004010')",0
"('10803', '10004040')",0
"('10803', '10004030')",0
"('10803', '10004020')",0
"('10803', '10004050')",0
"('10803', '10004080')",0
"('10803', '10004060')",0
"('10803', '10004070')",0
"('10803', '10004100')",0
"('10803', '10004090')",0
"('10803', '10004110')",0
"('10803', '10004120')",0
"('10803', '10004130')",0
"('10803', '10005010')",0
"('10803', '10005050')",0
"('10803', '10005020')",0
"('10803', '10005030')",0
"('10803', '10005040')",0
"('10803', '10005060')",0
"('10803', '10005070')",0
"('10803', '10005080')",0
"('10803', '10005090')",0
"('10803', '10005100')",0
"('10803', '10005110')",0
"('10803', '10005120')",0
"('10803', '10005130')",0
"('10803', '10005140')",0
"('10803', '10005150')",0
"('10803', '10005160')",0
"('10803', '10005170')",0
"('10803', '10005180')",0
"('10803', '10007010')",0
"('10803', '10007100')",0
"('10803', '10007020')",0
"('10803', '10007030')",0
"('10803', '10007190')",0
"('10803', '10007110')",0
"('10803', '10007120')",0
"('10803', '10007200')",0
"('10803', '10007040')",0
"('10803', '10007050')",0
"('10803', '10007060')",0
"('10803', '10007070')",0
"('10803', '10007080')",0
"('10803', '10007090')",0
"('10803', '10007130')",0
"('10803', '10007140')",0
"('10803', '10007150')",0
"('10803', '10007160')",0
"('10803', '10007170')",0
"('10803', '10007180')",0
"('10803', '10007210')",0
"('10803', '10007220')",0
"('10803', '10007230')",0
"('10803', '10007240')",0
"('10803', '10007250')",0
"('10803', '10007260')",0
"('10803', '10008010')",0
"('10803', '10008020')",0
"('10803', '10008030')",0
"('10803', '10008040')",0
"('10803', '10008050')",0
"('10803', '10008060')",0
"('10803', '10008070')",0
"('10803', '10008080')",0
"('10803', '10008090')",0
"('10803', '10008100')",0
"('10803', '10008110')",0
"('10803', '10008120')",0
"('10803', '10008130')",0
"('10803', '10009010')",0
"('10803', '10009020')",0
"('10803', '10009030')",0
"('10803', '10009040')",0
"('10803', '10009050')",0
"('10803', '10009060')",0
"('10803', '10009070')",0
"('10803', '10009080')",0
"('10803', '10009090')",0
"('10803', '10009100')",0
"('10803', '10009110')",0
"('10803', '10009120')",0
"('10803', '10009130')",0
"('10803', '10009140')",0
"('10803', '10009150')",0
"('10803', '10009160')",0
"('10803', '10009170')",0
"('10803', '10009180')",0
"('10803', '10009190')",0
"('10803', '10009200')",0
"('10803', '10010010')",0
"('10803', '10010020')",0
"('10803', '10010030')",0
"('10803', '10010040')",0
"('10803', '10010050')",0
"('10803', '10010060')",0
"('10803', '10010070')",0
"('10803', '10010080')",0
"('10803', '10010090')",0
"('10803', '10010100')",0
"('10803', '10010110')",0
"('10803', '10010120')",0
"('10803', '10010130')",0
"('10803', '10010140')",0
"('10803', '10010150')",0
"('10803', '10010160')",0
"('10803', '10010170')",0
"('10803', '10010180')",0
"('10803', '10013010')",0
"('10803', '10013020')",0
"('10803', '10013030')",0
"('10803', '10013040')",0
"('10803', '10013050')",0
"('10803', '10013060')",0
"('10803', '10013070')",0
"('10803', '10013080')",0
"('10803', '10013090')",0
"('10803', '10013100')",0
"('10803', '10013110')",0
"('10803', '10013120')",0
"('10803', '10013130')",0
"('10803', '10013140')",0
"('10803', '10013150')",0
"('10803', '10013160')",0
"('10803', '10013170')",0
"('10803', '10013180')",0
"('10803', '10013190')",0
"('10803', '10013200')",0
"('10803', '10013210')",0
"('10803', '10013220')",0
"('10803', '10013230')",0
"('10803', '10013240')",0
"('10803', '10013250')",0
"('10803', '10013260')",0
"('10803', '10013270')",0
"('10803', '10013280')",0
"('10803', '10013290')",0
"('10803', '10013300')",0
"('10803', '10013310')",0
"('10803', '10013320')",0
"('10803', '10013330')",0
"('10803', '10014010')",0
"('10803', '10014020')",0
"('10803', '10014030')",0
"('10803', '10014040')",0
"('10803', '10014100')",0
"('10803', '10014090')",0
